place_id,country,is_uk,metric_version,betweenness_mean_bike,betweenness_mean_road,betweenness_median_bike,betweenness_median_road,bike_lcc_share_of_road,bike_offroad_share,bikeable_length_share,circuity_avg_bike,circuity_avg_road,closeness_mean_bike,closeness_mean_road,closeness_median_bike,closeness_median_road,clustering_mean_bike,clustering_mean_road,component_size_gini_bike,component_size_gini_road,components_per_km_bike,components_per_km_road,connectivity_ratio_bike,connectivity_ratio_road,cycle_network_density_km2,dead_end_proportion_bike,dead_end_proportion_road,edge_length_avg_m_bike,edge_length_avg_m_road,entropy_gap_kl,four_way_proportion_bike,four_way_proportion_road,intersection_count_bike,intersection_count_road,intersection_density_km2_bike,intersection_density_km2_road,intersection_density_per_km_bike,intersection_density_per_km_road,intersection_ratio_bike_road,k_avg_bike,k_avg_road,lcc_length_km_bike,lcc_length_km_road,lcc_length_share_bike,lcc_length_share_road,length_km_bike,length_km_road,linearity_mean_bike,linearity_mean_road,linearity_median_bike,linearity_median_road,low_stress_coverage,low_stress_route_fraction,lts1_coverage,lts2_coverage,mean_route_lts,meshedness_bike,meshedness_road,modal_directness_gap,n_components_bike,n_components_road,n_edges_bike,n_edges_road,n_nodes_bike,n_nodes_road,orientation_entropy_bike,orientation_entropy_road,orientation_order_bike,orientation_order_road,self_loop_proportion_bike,self_loop_proportion_road,street_density_km2,three_way_proportion_bike,three_way_proportion_road
"El Paso (CO), United States",US,False,0.5.0,0.0004426766557771,0.00435219858516,1.1710006999390548e-05,0.0002202019449308,0.032679653241636,1.0,0.1367164639681039,1.1521121996240995,1.052279863198773,2.3049528015237703e-05,4.098241184490115e-05,1.7064540496321864e-05,4.152722769102562e-05,0.015618086894965,0.031651826186307,0.798090591929491,0.9540915881780418,0.2313474162104752,0.0031064197108659,0.6784417884019478,0.4715029124284313,0.3686873415185528,0.0021237058667374,0.1905294139562609,126.35270367108004,186.54799380467625,0.0866647456790263,0.8107247146270241,0.209194888416974,3055.0,21727.0,1.1632848618804432,8.273221012790962,3.155206948763402,3.067871866272031,0.1406084595204124,4.068489514202283,2.82880667635334,231.440834862452,7074.623909936754,0.239032317638498,0.9989432345814148,968.2407682314864,7082.108036800729,0.956952723973084,0.974795276107238,0.9991286331147298,0.9999970638159658,0.7735938914518691,0.0092148399427869,0.3547519937464992,0.4188418977053699,1.6466708660383498,0.5472174259529818,0.2076308288466196,1.2447753508624506,224.0,22.0,7663.0,37964.0,3767.0,26841.0,3.5327510502305906,3.385806423628079,0.045677060957448,0.171868774503925,0.0005219887772412,0.0009482667790538,2.696729646288744,0.0002654632333421,0.600275697626765
"El Paso, United States",US,False,0.5.0,0.0009888170366772,0.006511420968062,1.1580381471389646e-05,0.0004162342903263,0.0579812893620544,1.0,0.1963255225063667,1.1874783035837688,1.0525794662090022,2.800932292054036e-05,5.050257202884013e-05,2.2293609209608343e-05,4.988666876647054e-05,0.0184365781710914,0.0310141418799477,0.8086744108422397,0.9438971930885808,0.2575662828222658,0.0046203199542734,0.6708673932788374,0.4782658826242361,1.143437133911332,0.0027229407760381,0.1771962185842748,129.4384268020296,156.5346389159639,0.0767025872466676,0.7906739278420695,0.2228498962416417,2324.0,14274.0,3.474331068858173,21.339329465095336,3.0384976714667293,3.663913723738852,0.1628135070758021,4.022464261402314,2.8692644685266315,225.8854838725333,3890.0339767817854,0.2953324082464836,0.9985112003181452,764.8516639731929,3895.8340933405098,0.9512554099580864,0.9745792447599074,0.9986732150623158,0.9999957169858494,0.808927982370082,0.0109649122807017,0.4190685359226541,0.3898594464474278,1.6007878928927264,0.5396014307613695,0.2178663053817993,1.2504476835447398,197.0,18.0,5909.0,24888.0,2938.0,17348.0,3.540927377669336,3.4109071835646745,0.0383927600220511,0.1509464745617469,0.0006769334912844,0.001205400192864,5.824189943894082,0.0003403675970047,0.5999538851740834
"Elbeuf, France",FR,False,0.5.0,0.0129268879268879,0.0402594871494064,0.003030303030303,0.0190354893118997,0.0355561775854165,1.0,0.1003955724811917,1.158170637927524,1.1121816963383997,0.001001606470266,0.0006205483408961,0.0010614985773291,0.0006702007735033,0.0,0.0344470962609387,0.5253997989225709,,1.1981349612730383,0.0150359306683421,0.5925925925925926,0.4796163069544364,0.4080703597258391,0.0357142857142857,0.1455847255369928,69.55254293288486,110.84559402603524,0.8024824371739087,0.5535714285714286,0.1479713603818615,31.0,358.0,1.894578038006323,21.87932056794399,4.642772974933023,5.382863179266491,0.0865921787709497,3.4285714285714284,2.863961813842482,2.364747375450416,66.50735641562113,0.3541608131382254,1.0,6.677044121556946,66.50735641562113,0.9420898951060366,0.9450543653008115,0.9941930208445108,0.9994131147392376,0.6965645588473268,0.2325252525252525,0.1653608085942046,0.5312037502531223,2.16158647561174,0.4485981308411215,0.2184873949579832,1.0629174079940824,8.0,1.0,96.0,600.0,56.0,419.0,2.920659206552171,3.4693056392012864,0.5123498268490567,0.1012594307026265,0.0,0.0133333333333333,4.06462505906112,0.0,0.7064439140811456
"Elverum, Norway",NO,False,0.5.0,0.0063278399255751,0.025731815460119,5.809637102616308e-05,0.0059116973951502,0.1130640468722998,1.0,0.265103706570019,1.0398986739945282,1.193885700148139,7.595176644623499e-05,0.0001002139294033,9.07189950167826e-05,0.0001109524541194,0.0094591815751593,0.0360446570972886,0.8328315765552305,,0.5879446292335153,0.0011213402911348,0.6473131562693021,0.4298497922658996,0.192371599274105,0.0,0.2401913875598086,75.19618979493002,663.040853583694,0.0351733209902264,0.6724244293645898,0.0545454545454545,1090.0,794.0,0.8869294603251552,0.646075221557957,4.61050104938512,0.8903441911610501,1.3727959697732997,3.879086983343615,2.574162679425837,100.82938048884004,891.7899480700693,0.4264898757363749,1.0000000000000009,236.41682071526,891.7899480700685,0.9727125476812104,0.9133629141252868,0.9981322591372764,0.9876308009813376,0.5727781262583267,0.2255307488549917,0.491340990883692,0.0814371353746347,1.705483898578546,0.5134383688600556,0.1443645083932853,1.0692601533479411,139.0,1.0,3144.0,1345.0,1621.0,1045.0,3.539248660220116,3.5438719416472098,0.0398905909630447,0.035762661235477,0.0,0.020817843866171,0.7256465847387009,0.0,0.7052631578947368
"Emden, Germany",DE,False,0.5.0,0.0055380517936671,0.0190264001572106,0.0002832526604972,0.0031145872129112,0.2728792741239667,0.8837522855900296,0.6471912270457563,1.069036651080929,1.0926111145174602,9.148931289233492e-05,0.000204869278531,9.248177820675638e-05,0.0002032828888781,0.0098807886290692,0.0311197916666666,0.8671129574886753,,0.4681601070123221,0.0027052599474212,0.6469237832874196,0.4156424581005586,2.130568933538321,0.0020632737276478,0.2912946428571428,84.8951011626719,165.61390866049905,0.0285180185264082,0.6939477303988996,0.0731026785714285,1014.0,1270.0,9.03046110036914,11.31034082590612,4.238520968843702,3.4356801332249574,0.7984251968503937,3.876203576341128,2.4910714285714284,100.86989029800532,369.65024413023406,0.42163623782353,1.0000000000000004,239.23439507640944,369.6502441302339,0.9716788008498142,0.95853530283099,0.9997647991939478,0.9995613082795696,0.7647485410478353,0.3406403668710978,0.4681794096822746,0.2965691313655607,1.3338799040027414,0.5084395452979676,0.1232187761944677,1.1086618731237157,112.0,1.0,2818.0,2232.0,1454.0,1792.0,3.537487311766613,3.5401245757424897,0.0414608941299833,0.0391092034459308,0.0,0.0017921146953405,3.292023816923109,0.0034387895460797,0.6356026785714286
"Enschede, Netherlands",NL,False,0.5.0,0.0031343022227608,0.0086794326899186,1.1101242245510116e-05,0.0017456278009569,0.1905555440058989,0.9972569396366668,0.5658542172615493,1.0446437950350829,1.086982208810453,4.740591809492123e-05,0.0001971952882122,4.0196584731749016e-05,0.000202715484575,0.0060498483839952,0.0253064003631411,0.8517172642468962,0.4999049866420728,0.7975036448220466,0.0025495525463503,0.525638179800222,0.4371026339691189,3.110818662552121,0.0579099179054803,0.2392192464820699,62.483828637799256,135.8357358886756,0.0253133289078358,0.4415353893942755,0.0996368588288697,2227.0,3352.0,15.60717597986539,23.491357828697257,5.017063889883326,4.273050067683185,0.6643794749403341,3.152429554027069,2.6214253290966862,149.48155846301478,784.3768413978571,0.3367573099094184,0.9999049866420752,443.88511864292593,784.4513747571016,0.9837275711304344,0.9549387791840558,0.9998335265653444,0.9993319431385796,0.6720454398268184,0.26110400870853,0.4017712543201676,0.2702741855066508,1.3362904580340416,0.3275613275613275,0.1556716248438742,1.1359512567688448,354.0,2.0,7104.0,5775.0,4507.0,4406.0,3.537666152349933,3.540288104652064,0.0413015101764787,0.0389632872188605,0.0002815315315315,0.0029437229437229,5.4975620356899055,0.0525848679831373,0.6611438946890603
"Erd, Hungary",HU,False,0.5.0,0.0015893034749351,0.0163844660338545,0.0,0.0073942558746736,0.0034674504274065,1.0,0.0129349774970489,1.0246464835137603,1.0239885467117966,0.000796260603317,0.0002660557440739,0.0006873141789231,0.0002676355624755,0.0,0.0262215266910102,0.5190377923873628,,2.725587310211403,0.0023503607015884,0.5146198830409356,0.5150565709312446,0.0906772639457377,0.0,0.1116327595200834,62.5386480249369,143.78729638649355,0.600206057314578,0.4576271186440678,0.3067292644757433,27.0,1703.0,0.4448678398833472,28.059627085975567,4.906057158380525,4.0026642748051176,0.0158543746330005,2.983050847457627,3.087115284298383,1.475284378718188,425.4666100076341,0.2680677587724938,0.9999999999999992,5.503401026194448,425.4666100076345,0.9764470744433086,0.9889875784104656,0.9961579071176924,0.9999999967610514,0.8642860427603014,0.6828424126617875,0.1430645104062494,0.7212215323540518,2.0199367494225635,0.3893805309734513,0.2723948811700182,1.0367828245728368,15.0,1.0,88.0,2959.0,59.0,1917.0,3.180832679412084,3.360925809773328,0.3329527841734808,0.1923499906354686,0.0,0.0,7.010237471725439,0.0,0.5816379760041732
"Erfurt, Germany",DE,False,0.5.0,0.0008537926012922,0.0109800160871788,1.50659120525021e-05,0.001462171705622,0.0985565161244596,0.9807215510576984,0.6393903529299457,1.0288109311022715,1.0726314823102745,3.2513757722564054e-05,0.0001376380205292,3.140878439578277e-05,0.000138859780298,0.0088944653561968,0.0267420930830547,0.794573575472485,,0.7297776470279852,0.0013331793922674,0.6087168758716875,0.4239773604322099,1.7791665565927994,0.0121288163948138,0.2784777577783492,54.94307905645225,151.71654568127892,0.0301833632269312,0.6551652028439984,0.0989971715093854,3224.0,2806.0,11.960081857977004,10.409426083586684,6.722294668623498,3.740901374702475,1.1489665003563792,3.65077373483898,2.542555926973515,73.92592226979748,750.086601848242,0.1541413874526472,0.9999999999999988,479.5981370837717,750.0866018482429,0.9833048587091472,0.9649036584633776,0.9999967130555836,0.9989955026121168,0.8164308828418515,0.4893732608983702,0.529406453247577,0.2870244295942744,1.210547863617847,0.44952400878753,0.1358548822848321,1.1111702957773928,350.0,1.0,8729.0,4944.0,4782.0,3889.0,3.5462670038715056,3.5359435035064006,0.0336207310924009,0.0428361957716998,0.0,0.0012135922330097,2.7825983742794014,0.0190296946884148,0.6225250707122654
"Erie, United States",US,False,0.5.0,0.0309496793393101,0.014082223559159,0.0093143306026259,0.0064684580065805,0.033253246187614,1.0,0.057847011547864,1.0420564072119878,1.0272576541877296,0.0002902433565657,0.0002241611810958,0.0002198309528323,0.0002242125935906,0.0111111111111111,0.0243759177679882,0.5634488802643767,,0.1863076483063881,0.0017962234471725,0.6666666666666666,0.5471781305114638,0.6484430795973327,0.0,0.0819383259911894,121.07066554964504,149.53629034523146,1.2480879319240452,0.8518518518518519,0.4414096916299559,115.0,2084.0,2.315523183389679,41.96130707986166,3.5708965925391056,3.743329663907498,0.0551823416506717,3.9407407407407407,3.2801762114537443,18.512867227047437,556.7236089552973,0.5748481260799353,1.000000000000001,32.20479703620558,556.7236089552966,0.9821815572508324,0.987599633299303,0.9968000414080832,0.999999038253058,0.8190075160799876,0.335563909774436,0.4109196148839431,0.4080879011960446,1.6400883872158694,0.5169811320754717,0.3206174200661521,1.1559128072178182,6.0,1.0,266.0,3723.0,135.0,2270.0,3.1563831332838963,2.245014876415143,0.3510052282509874,0.8472592985844889,0.0,0.0005372011818426,11.209621071968344,0.0,0.4766519823788546
"Erlangen, Germany",DE,False,0.5.0,0.001380461379003,0.0143392486957748,5.84493041749503e-05,0.0028139041240375,0.2486559883441558,0.876689345846448,0.967854936418424,1.0245348186302266,1.0726223843680247,8.547331322027361e-05,0.0001888482290135,8.845325103677337e-05,0.0001927456233198,0.008492315845257,0.0316118935837245,0.8558040478295974,0.4978588755449269,0.6579008515830977,0.0049746295849889,0.6383697813121272,0.431390977443609,5.052385514322461,0.0101351351351351,0.2610328638497652,40.39410187835892,145.9840175200773,0.0319130055177687,0.6874006359300477,0.1075117370892018,3518.0,1574.0,45.67860156476238,20.437214003108583,9.0409968588646,3.9150334833863063,2.235069885641677,3.8286963434022256,2.5859154929577466,99.9696496376254,401.179166608098,0.2569145219885065,0.9978588755449284,389.1163833942314,402.0399842502929,0.9865022522976448,0.9629004731793074,0.9999999999523784,0.9987516608515798,0.8597106867560311,0.4309471880355195,0.5324073335003073,0.3273033532557237,1.311990550693375,0.4828511780495079,0.1471210340775558,1.1129649793080318,256.0,2.0,9633.0,2754.0,5032.0,2130.0,3.458230620517195,3.464983250348166,0.1107909277052041,0.1049854553725304,0.0,0.0010893246187363,5.220188815711334,0.011724960254372,0.6314553990610329
"Escambia, United States",US,False,0.5.0,0.0007747718949112,0.0059636191756068,0.0001614133138667,0.000355530865912,0.0096731210460907,1.0,0.0743873306231792,1.4562697556194797,1.0778171224923363,6.443401247676669e-05,5.632032171298431e-05,5.324418410343582e-05,5.9844835670377845e-05,0.0225694444444444,0.0269712328450091,0.7275624521779758,,0.2163589064386293,0.0002514743985393,0.6465583913379737,0.4390667314769808,0.130456287190856,0.0127314814814814,0.2714712212733458,176.91673798776563,209.6340310051483,0.1869905827337374,0.6539351851851852,0.1766992987572033,566.0,10493.0,0.2496182011440011,4.627639195413435,1.9134240788166283,2.6387208638736346,0.0539407223863528,3.87037037037037,2.634034576129973,38.46562951248598,3976.547934136643,0.1300372115124208,0.9999999999999962,295.80478591554413,3976.547934136658,0.9158603092788816,0.9653807912287604,0.9961314395477888,0.9999714004509226,0.8114837019913022,0.0249493079432248,0.3397861137661102,0.4716975882251918,2.0625674316773424,0.506094022054556,0.1585708829554529,1.1924075384246775,64.0,1.0,1672.0,18969.0,864.0,14403.0,3.5010857584537725,3.2865693445851862,0.0736263919506641,0.2520302991203365,0.0059808612440191,0.0033739258790658,1.7537433605690576,0.0011574074074074,0.5518294799694508
"Eskilstuna, Sweden",SE,False,0.5.0,0.007975236353666,0.0098237140523274,0.0002863589743589,0.0007142212189616,0.2536887146191209,0.9962148295332108,0.4073429090541963,1.054983931029326,1.1368713641444264,0.0001090481437029,7.248871171054415e-05,0.0001251518191467,7.830457134495662e-05,0.0201695031098352,0.0298962093862815,0.9132081267773084,,0.3342865053115322,0.0005403541171871,0.6983931623931624,0.3978931527464259,0.5999443573618275,0.0004100881689563,0.3434115523465704,73.8050097916336,349.969412641849,0.0321146672584734,0.7523067459503794,0.0731046931407942,3669.0,2910.0,2.919960584339509,2.315913137211221,4.867052333285761,1.5724304810145924,1.2608247422680412,4.18864055771991,2.3862815884476536,469.4860398949435,1850.6382540500929,0.6227890776548859,0.9999999999999974,753.8443700117455,1850.6382540500972,0.9764994561790654,0.9424343102837016,0.9982846816474518,0.9902150861662768,0.4809841253269403,0.2649277585986446,0.3450221596254147,0.1359619657015255,1.3627073369145493,0.573289568160837,0.0967377807878993,1.0723253738645893,252.0,1.0,10214.0,5288.0,4877.0,4432.0,3.5526165105235505,3.577096139419635,0.0279307975381677,0.0058377388696764,0.0001958096729978,0.0045385779122541,1.4728238641856557,0.0,0.5834837545126353
"Espoo, Finland",FI,False,0.5.0,0.0054222939296998,0.0076589229875436,0.000435310102942,0.0003324414529885,2.0823973117908463,1.0,2.291047936999102,1.0317640905919885,1.091235175106552,9.51414250020511e-05,8.827863279862373e-05,0.0001019168506275,9.108849233886006e-05,0.0083840148378191,0.0110033985180232,0.9685562510558408,0.874280623441245,0.1590638112615026,0.0065661768764302,0.7267658794349185,0.3674413420275316,5.287204493136356,6.469979296066253e-05,0.4238676249373224,41.41873174278169,184.7967520530076,0.00579447210895,0.8634187370600414,0.0518134715025906,26692.0,3446.0,50.55866969068632,6.527243209729697,9.562457770702766,2.82838068952234,7.745792222867093,4.36031314699793,2.203911081397292,2537.119972220973,1216.7584192585914,0.908927865786364,0.9986813745922016,2791.3325883412863,1218.3649862854793,0.985900878282785,0.9541761286412768,0.999998739749447,0.99334961074643,0.875502505470884,0.7798788442412266,0.6920653924319995,0.1834371130388843,1.0188261532987934,0.5973082709199437,0.0516679207424128,1.0401089054919073,444.0,8.0,67393.0,6593.0,30912.0,5983.0,3.569075708082016,3.5730576603733364,0.0131035852920299,0.0094995972857115,5.935334530292463e-05,0.0016684362202335,2.307766855398813,6.469979296066253e-05,0.5241517633294334
"Essen, Germany",DE,False,0.5.0,6.717074556587875e-05,0.0067889353997685,8.332175765420337e-07,0.0005927197646921,0.0469290762885252,0.9267727176075542,0.6301722860294531,1.046033617244924,1.0724790383679572,1.7692109146837845e-05,0.0001179749309361,1.1001196986715116e-05,0.00011699826101,0.0103923746066999,0.026753633138803,0.764654042303945,0.6664247316392478,0.790273205663254,0.0020216844625195,0.6012681662501157,0.4277974896036015,4.447205725711963,0.0238756246529705,0.2646755921730175,71.9821142014583,132.33845471892903,0.0067286931668303,0.6311771238200999,0.0947476828012358,4658.0,6425.0,22.15233565889965,30.555765695240503,4.981180773991119,4.32977422389593,0.7249805447470817,3.6066074403109374,2.5661975054354045,69.63857687768024,1483.5048519816685,0.0744702319173901,0.99972623644121,935.1196455911448,1483.9110927633512,0.977291086996642,0.9640551260717392,0.9994382251374494,0.9983273229188904,0.8446312219845848,0.3347142309167625,0.4734391184508715,0.3711921035337135,1.421747615817739,0.4531000486009859,0.1417615750014307,1.1674294646567944,739.0,3.0,12991.0,11213.0,7204.0,8739.0,3.5741136689434447,3.567940317054062,0.0085427223734928,0.0141300022663085,0.0004618582095296,0.0009810041915633,7.057126795804709,0.0154081066074403,0.6404622954571462
"Esslingen am Neckar, Germany",DE,False,0.5.0,0.0004698967675399,0.0212642972127999,7.049331162856536e-06,0.0049172108506192,0.0965145106546229,0.9331786806180342,0.4432022186396246,1.0502399625589922,1.0922413632982466,8.681807655993337e-05,0.0002651736811728,6.313714379685808e-05,0.0002578778742465,0.002008032128514,0.0326510721247563,0.7033090269510294,,1.2868912026386323,0.0039607849733142,0.5674044265593562,0.4304538799414348,2.412126412419846,0.0170682730923694,0.2551169590643274,66.1333163240388,143.1265337188753,0.0426820785387187,0.5572289156626506,0.0884502923976608,569.0,1019.0,12.265681137663712,21.966131949524293,5.085007599315152,4.036039887807254,0.5583905789990187,3.397590361445783,2.5789473684210527,24.36752090933684,252.47520548009624,0.2177663075579063,1.000000000000001,111.89757122027363,252.475205480096,0.9675292574666424,0.9641323947978304,0.9984867611733996,0.996867451557717,0.774036298723671,0.3420264657587172,0.3467558948218134,0.4272804039018575,1.6622164540098214,0.4227478610971313,0.14536799707067,1.113282284832284,144.0,1.0,1692.0,1764.0,996.0,1368.0,3.423888911919612,3.517659882178448,0.1400233795608235,0.0590490708698203,0.0011820330969267,0.0,5.442496248831254,0.0140562248995983,0.6564327485380117
